humidity,weather,holiday,season,feeling_temp,temp,hour,casual,registered,count,year,month,date,day,is_weekend
0.72,1,0,3,0.5,0.52,17,141,218,359,2011,9,17,5,1
0.63,1,0,4,0.4545,0.46,2,7,10,17,2011,11,14,0,0
0.73,2,0,2,0.5909,0.6,12,37,97,134,2011,4,11,0,0
0.55,1,0,4,0.5,0.52,13,160,255,415,2011,10,23,6,1
0.82,2,0,2,0.4091,0.4,7,3,18,21,2011,4,16,5,1
0.61,1,0,2,0.6515,0.7,10,18,90,108,2011,5,24,1,0
0.61,3,0,2,0.6515,0.7,16,62,216,278,2012,5,23,2,0
0.49,1,0,2,0.7727,0.82,15,71,185,256,2012,5,29,1,0
0.73,1,0,3,0.5909,0.62,5,4,40,44,2012,7,12,3,0
0.81,3,0,4,0.2879,0.32,6,2,48,50,2012,11,13,1,0
0.73,1,0,2,0.6061,0.64,11,46,151,197,2012,5,23,2,0
0.94,3,0,2,0.5152,0.54,4,2,2,4,2011,5,17,1,0
0.79,1,0,3,0.6667,0.7,17,70,418,488,2011,7,13,2,0
0.88,2,0,2,0.5455,0.6,4,0,5,5,2012,5,24,3,0
0.45,1,0,3,0.6364,0.7,19,114,280,394,2011,7,15,4,0
0.94,2,0,1,0.4242,0.42,6,2,107,109,2012,3,1,3,0
0.28,2,0,2,0.4545,0.46,17,148,126,274,2011,4,3,6,1
0.94,2,0,4,0.4242,0.42,20,8,192,200,2012,12,17,0,0
0.8,1,0,4,0.2727,0.22,6,3,84,87,2011,12,2,4,0
0.38,1,0,1,0.4242,0.42,15,17,119,136,2012,1,10,1,0
0.57,1,0,4,0.3333,0.32,11,48,227,275,2011,12,3,5,1
0.75,1,0,4,0.2576,0.24,4,1,3,4,2012,11,23,4,0
0.69,1,0,3,0.6818,0.72,5,4,4,8,2011,7,31,6,1
0.94,2,0,2,0.5606,0.64,3,1,3,4,2011,5,31,1,0
0.47,1,0,2,0.4091,0.4,0,10,49,59,2012,3,30,4,0
0.88,1,0,4,0.4545,0.46,0,46,83,129,2011,10,9,6,1
0.61,1,0,3,0.6364,0.68,2,1,11,12,2012,7,25,2,0
0.55,1,0,1,0.2273,0.22,20,2,61,63,2011,2,11,4,0
0.94,3,0,3,0.5455,0.62,3,0,2,2,2011,9,8,3,0
0.87,1,1,4,0.3333,0.32,4,1,6,7,2012,10,8,0,0
0.83,2,0,2,0.5606,0.6,22,32,116,148,2011,4,26,1,0
0.47,1,0,2,0.803,0.86,11,28,78,106,2011,5,31,1,0
0.59,1,0,3,0.7424,0.78,17,68,202,270,2012,7,8,6,1
0.66,1,0,3,0.7273,0.76,4,5,4,9,2011,7,23,5,1
0.82,3,0,1,0.4242,0.42,14,0,14,14,2011,12,27,1,0
0.74,1,0,3,0.6212,0.66,7,30,455,485,2012,6,25,0,0
0.81,1,0,4,0.303,0.26,5,2,2,4,2011,12,4,6,1
0.77,1,0,3,0.4545,0.46,0,24,88,112,2011,9,18,6,1
1.0,3,0,3,0.5,0.6,0,3,11,14,2011,9,8,3,0
0.34,1,0,1,0.3333,0.36,17,21,425,446,2012,3,6,1,0
0.42,1,0,2,0.6364,0.7,12,62,274,336,2012,6,7,3,0
0.88,1,0,4,0.4242,0.42,3,0,5,5,2012,12,18,1,0
0.61,1,0,2,0.6212,0.66,19,107,193,300,2011,5,22,6,1
0.77,1,0,4,0.4242,0.42,4,1,6,7,2012,10,23,1,0
0.65,2,0,1,0.2121,0.24,22,0,56,56,2011,1,20,3,0
0.89,3,0,3,0.5909,0.66,0,2,32,34,2012,7,20,4,0
0.32,1,0,1,0.1818,0.2,7,2,103,105,2011,2,15,1,0
1.0,3,0,4,0.4394,0.44,7,3,43,46,2011,12,7,2,0
0.88,2,0,3,0.5455,0.6,5,3,14,17,2011,8,15,0,0
0.49,2,0,1,0.3333,0.32,5,0,2,2,2012,1,8,6,1
0.49,1,0,1,0.1364,0.1,0,2,12,14,2011,2,11,4,0
0.78,2,0,4,0.5303,0.56,12,61,258,319,2012,10,25,3,0
0.62,1,0,2,0.7424,0.78,19,39,246,285,2011,5,31,1,0
0.52,1,0,2,0.5303,0.56,22,22,171,193,2012,6,5,1,0
0.49,1,0,4,0.5303,0.56,18,102,226,328,2011,10,16,6,1
0.7,2,0,4,0.303,0.32,4,0,6,6,2011,12,15,3,0
0.93,3,0,1,0.197,0.2,23,1,15,16,2011,2,1,1,0
0.52,1,0,2,0.7727,0.82,14,80,158,238,2012,5,29,1,0
0.39,1,0,4,0.4848,0.5,16,122,139,261,2011,11,25,4,0
0.3,1,0,3,0.7121,0.82,16,60,268,328,2011,6,29,2,0
0.58,1,0,3,0.6818,0.74,6,18,103,121,2011,7,13,2,0
0.66,1,0,4,0.3939,0.38,5,1,7,8,2011,10,22,5,1
0.64,1,0,2,0.6061,0.6,20,56,220,276,2011,5,12,3,0
0.16,1,0,1,0.4394,0.44,13,52,103,155,2011,2,19,5,1
0.47,1,0,1,0.197,0.2,9,5,193,198,2012,1,30,0,0
0.48,1,0,3,0.6818,0.76,13,45,147,192,2011,8,16,1,0
0.75,1,0,1,0.303,0.28,8,16,533,549,2012,3,2,4,0
0.87,3,0,1,0.2576,0.24,18,4,163,167,2012,2,8,2,0
0.49,1,0,1,0.303,0.34,22,11,108,119,2012,1,27,4,0
0.55,1,0,1,0.1818,0.18,10,0,39,39,2011,1,12,2,0
0.67,1,0,4,0.4394,0.44,2,2,1,3,2012,10,16,1,0
0.88,1,0,3,0.5455,0.58,5,1,30,31,2011,9,14,2,0
0.47,1,0,1,0.2576,0.2,18,5,134,139,2011,1,14,4,0
0.73,1,0,2,0.6061,0.64,20,54,319,373,2012,5,22,1,0
0.73,1,0,2,0.5909,0.62,23,18,79,97,2012,5,21,0,0
0.94,2,0,2,0.5455,0.58,5,2,22,24,2011,5,24,1,0
0.54,2,0,4,0.6212,0.66,17,101,707,808,2012,9,28,4,0
0.69,1,0,3,0.6061,0.62,20,55,408,463,2012,9,13,3,0
0.36,1,0,2,0.6364,0.68,12,247,390,637,2012,5,20,6,1
0.63,3,0,3,0.8333,0.82,23,6,42,48,2012,6,29,4,0
0.61,1,0,2,0.2879,0.3,4,0,1,1,2012,4,12,3,0
0.88,2,0,4,0.4394,0.44,2,2,5,7,2012,12,18,1,0
0.41,1,0,1,0.2576,0.26,20,1,39,40,2011,2,12,5,1
0.35,1,0,1,0.2121,0.24,21,5,80,85,2012,2,25,5,1
1.0,3,0,2,0.5,0.52,0,2,10,12,2011,4,25,0,0
0.36,1,0,4,0.4697,0.48,21,19,76,95,2011,11,13,6,1
0.94,3,0,3,0.5152,0.54,9,5,64,69,2011,9,20,1,0
0.41,1,0,2,0.4394,0.44,11,34,99,133,2011,4,21,3,0
0.7,2,0,1,0.3182,0.3,6,4,83,87,2012,2,16,3,0
0.64,1,0,1,0.2273,0.22,2,0,1,1,2011,1,31,0,0
0.58,3,1,4,0.4242,0.42,15,76,294,370,2012,10,8,0,0
0.6,1,0,1,0.2273,0.26,10,24,159,183,2012,2,25,5,1
0.56,1,0,3,0.6212,0.6,5,2,24,26,2011,8,12,4,0
0.87,2,0,1,0.4091,0.4,19,0,102,102,2012,2,29,2,0
0.46,1,0,4,0.3182,0.34,11,31,119,150,2012,11,5,0,0
0.45,1,0,3,0.6818,0.76,14,82,184,266,2012,8,22,2,0
0.73,1,0,3,0.5909,0.62,2,2,4,6,2012,8,29,2,0
0.69,1,0,3,0.6061,0.64,23,11,77,88,2011,8,15,0,0
0.57,1,0,1,0.3182,0.32,3,0,3,3,2012,3,2,4,0
0.79,1,0,2,0.6667,0.7,2,10,50,60,2011,6,11,5,1
0.36,1,0,3,0.7424,0.84,16,61,304,365,2012,7,2,0,0
0.94,2,0,4,0.5455,0.62,0,11,41,52,2011,9,23,4,0
1.0,3,0,1,0.2576,0.3,19,0,11,11,2011,3,6,6,1
1.0,3,0,1,0.303,0.34,17,2,23,25,2011,3,6,6,1
0.58,1,0,2,0.7121,0.76,18,266,252,518,2012,5,27,6,1
0.8,3,1,1,0.1515,0.16,20,4,29,33,2011,1,17,0,0
0.68,1,0,2,0.5152,0.54,8,31,637,668,2012,6,6,2,0
0.65,1,0,3,0.6515,0.7,10,120,214,334,2011,9,11,6,1
0.39,1,0,3,0.8333,0.9,17,75,174,249,2011,7,24,6,1
0.59,1,0,1,0.2273,0.2,8,13,415,428,2012,3,5,0,0
0.41,1,0,3,0.7576,0.84,15,40,86,126,2011,8,8,0,0
0.69,1,0,1,0.1818,0.16,10,0,44,44,2011,2,22,1,0
0.49,1,0,1,0.303,0.3,16,42,208,250,2012,12,28,4,0
0.75,1,0,4,0.3333,0.3,21,9,131,140,2011,12,9,4,0
0.42,1,0,3,0.6364,0.7,10,32,95,127,2011,7,14,3,0
0.36,1,0,2,0.4848,0.5,22,33,85,118,2012,4,8,6,1
0.64,1,0,1,0.2727,0.22,4,0,2,2,2012,2,21,1,0
0.5,2,0,1,0.3485,0.36,12,32,70,102,2011,3,15,1,0
0.24,2,0,3,0.7727,0.9,15,71,330,401,2012,7,3,1,0
0.44,1,1,1,0.2121,0.26,15,17,175,192,2012,1,16,0,0
0.6,2,0,4,0.2576,0.26,5,2,7,9,2011,12,17,5,1
0.52,1,0,1,0.197,0.24,9,7,128,135,2011,2,8,1,0
0.88,2,0,3,0.5152,0.54,5,1,21,22,2011,9,20,1,0
0.93,3,0,2,0.2273,0.24,2,0,5,5,2011,3,31,3,0
0.61,1,0,3,0.6364,0.68,5,2,30,32,2011,8,10,2,0
0.78,3,0,2,0.5303,0.56,17,137,255,392,2011,5,15,6,1
0.39,2,0,1,0.3333,0.32,14,8,138,146,2012,2,10,4,0
0.48,2,0,1,0.2273,0.26,0,3,24,27,2012,1,20,4,0
0.65,1,0,2,0.6212,0.66,20,84,351,435,2012,6,14,3,0
0.69,1,0,3,0.6061,0.64,8,24,65,89,2011,9,3,5,1
0.61,1,0,4,0.6212,0.64,13,36,175,211,2011,9,29,3,0
0.51,1,0,2,0.6515,0.7,18,146,328,474,2012,5,20,6,1
0.49,1,0,3,0.7424,0.8,8,36,514,550,2012,7,5,3,0
0.79,2,0,2,0.697,0.72,4,2,4,6,2011,6,9,3,0
0.47,1,0,2,0.6212,0.64,10,139,296,435,2012,6,16,5,1
0.5,1,0,4,0.3788,0.36,21,8,97,105,2012,11,21,2,0
0.4,1,0,1,0.3939,0.38,23,13,37,50,2011,3,19,5,1
0.38,1,0,2,0.6212,0.62,18,66,458,524,2011,5,9,0,0
0.78,3,0,2,0.5758,0.6,23,10,53,63,2012,5,8,1,0
0.69,1,0,4,0.2576,0.22,4,0,7,7,2012,11,6,1,0
0.56,1,0,4,0.303,0.28,9,10,276,286,2012,11,26,0,0
0.65,2,0,1,0.2424,0.26,10,10,138,148,2012,2,5,6,1
0.46,2,0,4,0.3485,0.34,15,21,207,228,2012,12,12,2,0
0.48,1,0,1,0.2727,0.26,2,0,11,11,2012,1,20,4,0
0.62,1,0,1,0.3939,0.38,0,3,35,38,2011,3,13,6,1
0.25,1,0,1,0.3182,0.34,18,6,399,405,2012,2,13,0,0
0.72,1,0,3,0.4848,0.5,6,8,172,180,2012,9,10,0,0
0.61,2,0,2,0.6212,0.64,21,42,183,225,2011,5,3,1,0
0.88,2,0,3,0.5152,0.54,2,1,4,5,2011,9,20,1,0
0.7,2,0,1,0.2424,0.24,21,2,41,43,2011,2,4,4,0
0.78,1,0,2,0.5758,0.6,20,100,209,309,2012,5,5,5,1
0.36,1,0,3,0.7424,0.84,17,146,217,363,2011,7,10,6,1
1.0,2,0,1,0.3485,0.34,0,0,6,6,2011,3,11,4,0
0.65,1,0,1,0.2576,0.26,19,9,46,55,2011,1,30,6,1
0.93,1,0,1,0.2424,0.18,6,1,29,30,2011,2,7,0,0
0.75,2,0,1,0.2424,0.24,5,0,3,3,2012,12,29,5,1
0.79,1,0,3,0.697,0.72,22,26,126,152,2011,8,26,4,0
0.83,2,0,3,0.5606,0.6,6,5,119,124,2011,9,15,3,0
0.71,1,0,1,0.3333,0.34,4,0,2,2,2012,2,22,2,0
0.65,1,0,4,0.2576,0.26,1,9,62,71,2011,12,3,5,1
0.55,1,0,4,0.5,0.52,19,119,351,470,2012,9,29,5,1
0.63,1,0,2,0.7879,0.8,20,55,225,280,2011,6,8,2,0
0.64,2,0,4,0.5152,0.54,14,63,143,206,2011,10,24,0,0
0.94,2,1,2,0.5606,0.64,7,12,19,31,2011,5,30,0,0
0.48,2,0,4,0.6667,0.74,12,63,272,335,2012,9,27,3,0
0.27,1,0,2,0.3939,0.38,7,12,25,37,2012,4,8,6,1
0.7,1,0,4,0.3182,0.32,23,3,48,51,2011,12,14,2,0
0.79,1,0,3,0.6667,0.7,8,30,62,92,2011,8,21,6,1
0.93,3,0,1,0.2273,0.22,5,0,2,2,2012,2,11,5,1
0.81,1,1,1,0.3182,0.28,10,11,21,32,2012,12,25,1,0
0.88,1,0,2,0.5606,0.62,0,21,83,104,2011,6,18,5,1
0.36,1,0,3,0.7576,0.86,10,27,70,97,2011,8,1,0,0
0.44,1,0,1,0.2121,0.22,7,4,36,40,2012,3,10,5,1
0.9,1,0,2,0.5152,0.54,5,2,31,33,2012,5,2,2,0
0.7,2,0,1,0.2273,0.24,9,9,83,92,2012,2,5,6,1
0.93,2,0,2,0.2576,0.26,18,6,79,85,2011,3,30,2,0
0.5,2,0,3,0.6212,0.66,2,8,51,59,2011,6,25,5,1
0.21,1,0,3,0.697,0.82,17,99,362,461,2011,7,1,4,0
0.66,1,0,4,0.4091,0.4,21,51,169,220,2012,11,10,5,1
0.52,1,0,2,0.5303,0.56,22,57,194,251,2012,5,18,4,0
0.88,3,0,4,0.4848,0.5,10,10,52,62,2011,10,27,3,0
0.42,1,0,1,0.3182,0.3,18,2,33,35,2011,12,24,5,1
0.48,2,0,2,0.2424,0.24,11,23,85,108,2011,3,27,6,1
0.45,1,0,3,0.6364,0.7,18,60,516,576,2011,8,30,1,0
0.65,1,0,4,0.303,0.28,2,1,2,3,2012,12,19,2,0
0.44,1,0,3,0.7879,0.86,14,53,95,148,2011,8,9,1,0
0.38,1,0,2,0.4394,0.44,0,13,23,36,2012,4,25,2,0
0.79,1,0,3,0.6364,0.68,1,7,10,17,2012,7,24,1,0
0.58,3,0,3,0.6818,0.74,10,9,59,68,2011,8,3,2,0
0.38,1,0,3,0.7121,0.8,19,176,247,423,2012,6,24,6,1
0.35,1,0,4,0.4242,0.42,15,49,181,230,2012,11,26,0,0
0.6,1,0,1,0.2879,0.24,10,13,95,108,2012,1,9,0,0
1.0,3,0,4,0.4394,0.44,8,6,80,86,2011,12,7,2,0
0.78,1,0,2,0.6061,0.66,7,19,431,450,2012,5,29,1,0
0.48,1,0,1,0.197,0.24,20,4,71,75,2011,2,2,2,0
0.57,1,0,4,0.3485,0.36,12,18,186,204,2011,12,2,4,0
0.67,1,0,3,0.4242,0.42,8,23,386,409,2011,9,16,4,0
0.66,1,0,2,0.3182,0.34,2,1,4,5,2011,5,5,3,0
0.72,2,0,3,0.5,0.52,15,148,206,354,2011,9,17,5,1
0.71,2,0,4,0.4242,0.42,12,100,292,392,2012,10,7,6,1
1.0,2,0,2,0.4091,0.4,5,0,6,6,2012,3,25,6,1
0.88,1,0,4,0.4545,0.46,8,25,82,107,2011,10,9,6,1
0.5,1,0,2,0.4242,0.42,1,0,9,9,2012,4,10,1,0
0.83,3,0,4,0.5455,0.58,6,3,176,179,2012,10,2,1,0
0.44,1,0,4,0.4242,0.42,18,46,450,496,2012,11,9,4,0
0.53,1,0,3,0.6212,0.62,7,23,311,334,2011,7,14,3,0
0.65,1,0,2,0.2879,0.3,6,2,94,96,2012,4,12,3,0
0.52,1,0,3,0.7727,0.82,21,77,223,300,2012,7,6,4,0
0.46,1,0,4,0.5455,0.58,17,55,426,481,2011,10,14,4,0
0.44,1,0,4,0.6212,0.64,12,212,243,455,2011,10,9,6,1
0.66,2,0,1,0.3636,0.36,0,5,25,30,2011,2,28,0,0
0.52,1,0,3,0.5,0.52,7,21,531,552,2012,6,26,1,0
0.83,2,0,3,0.6061,0.66,8,30,368,398,2011,8,19,4,0
0.83,1,0,2,0.5606,0.6,6,6,188,194,2012,6,13,2,0
0.42,1,0,3,0.8485,0.9,10,39,99,138,2012,7,18,2,0
0.35,1,0,3,0.697,0.8,17,90,774,864,2012,8,28,1,0
0.41,2,0,2,0.2576,0.26,0,5,26,31,2011,3,27,6,1
0.65,1,0,1,0.2727,0.26,23,2,14,16,2011,12,25,6,1
0.59,1,0,2,0.7727,0.8,18,96,367,463,2011,6,10,4,0
0.7,2,0,3,0.697,0.74,20,74,374,448,2012,8,7,1,0
0.87,1,0,4,0.4545,0.46,21,12,114,126,2011,10,24,0,0
0.7,1,0,4,0.6515,0.7,15,35,146,181,2011,9,28,2,0
0.8,2,0,1,0.1818,0.2,17,7,99,106,2012,1,21,5,1
0.63,2,0,4,0.4848,0.5,4,1,19,20,2012,10,28,6,1
0.72,2,0,2,0.4394,0.44,15,12,69,81,2011,4,13,2,0
0.43,1,0,1,0.1515,0.16,23,3,18,21,2011,2,22,1,0
0.41,2,0,2,0.7121,0.8,16,87,340,427,2012,6,11,0,0
