humidity,weather,holiday,season,feeling_temp,temp,hour,count,year,month,day
0.49,1,0,3,0.7424,0.8,17,552,2011,8,2
0.62,1,0,2,0.4091,0.4,20,209,2012,3,4
0.45,1,0,1,0.0758,0.06,20,45,2011,1,5
0.83,2,0,4,0.5758,0.62,9,426,2012,9,4
0.3,1,0,4,0.4242,0.42,13,363,2011,11,5
0.47,1,0,4,0.6212,0.64,13,305,2012,9,1
0.39,1,0,2,0.5152,0.54,14,452,2011,4,5
0.6,2,0,1,0.5303,0.56,12,251,2012,3,3
0.59,1,0,2,0.5,0.52,2,89,2012,6,6
0.82,1,0,2,0.4545,0.46,6,22,2012,6,6
0.46,1,0,3,0.7576,0.82,12,377,2011,7,6
0.49,2,0,4,0.303,0.34,1,89,2012,11,5
1.0,3,0,2,0.4697,0.48,7,32,2011,5,5
0.54,2,0,4,0.4242,0.42,16,424,2012,10,2
0.61,1,0,2,0.6212,0.66,20,290,2011,5,1
0.66,2,0,4,0.3939,0.38,11,197,2012,11,0
0.34,1,0,2,0.6515,0.72,19,591,2012,5,3
0.45,1,0,1,0.2576,0.28,7,325,2012,2,1
0.59,1,0,1,0.2121,0.14,10,108,2012,1,3
0.35,3,0,2,0.6212,0.6,14,378,2011,5,5
0.87,1,0,4,0.303,0.26,7,26,2011,12,6
0.32,1,0,4,0.4242,0.42,18,374,2011,11,4
0.88,2,0,2,0.5455,0.6,5,27,2011,5,3
0.82,2,0,1,0.4091,0.4,23,91,2012,1,3
0.71,1,0,2,0.4091,0.4,9,185,2012,4,6
0.53,1,0,2,0.303,0.34,12,95,2011,4,4
0.88,2,0,2,0.5455,0.6,3,4,2012,5,3
0.63,1,0,3,0.7879,0.8,23,164,2012,7,4
0.58,2,0,2,0.6667,0.72,22,164,2012,6,0
0.44,1,0,4,0.2879,0.24,10,194,2011,12,6
0.83,1,0,3,0.6061,0.66,5,42,2012,7,1
0.83,2,0,4,0.5303,0.56,4,6,2012,10,4
0.36,1,0,3,0.7121,0.8,13,221,2011,6,4
0.36,2,0,3,0.7424,0.84,19,497,2012,7,1
0.63,1,0,3,0.5,0.52,2,89,2012,9,6
1.0,1,0,2,0.4697,0.48,3,4,2011,5,3
0.64,2,0,4,0.6061,0.6,14,351,2012,10,4
0.7,2,0,1,0.2879,0.3,21,70,2011,3,4
0.58,1,0,3,0.6667,0.72,22,244,2012,7,2
0.88,2,0,3,0.5455,0.6,22,180,2012,7,5
0.67,2,0,4,0.4242,0.42,5,4,2011,11,6
0.81,2,0,1,0.2424,0.26,8,44,2012,12,5
0.88,1,0,2,0.4545,0.46,5,5,2011,5,5
0.89,3,0,3,0.5758,0.64,17,285,2011,9,2
0.48,1,0,2,0.6515,0.7,12,145,2011,4,2
0.31,2,0,2,0.4545,0.46,18,172,2011,4,6
0.54,2,0,3,0.6667,0.72,4,12,2012,7,0
0.65,1,0,1,0.2273,0.24,20,119,2011,1,1
0.88,2,0,2,0.4697,0.48,2,3,2012,5,3
0.88,1,0,3,0.5606,0.62,6,140,2012,9,4
0.77,3,0,1,0.4697,0.48,16,129,2012,3,4
1.0,2,0,2,0.4545,0.46,5,17,2011,4,0
0.73,2,0,2,0.5909,0.6,17,723,2012,6,0
0.33,1,1,4,0.4697,0.48,17,74,2011,11,3
0.74,1,0,3,0.6667,0.7,7,516,2012,7,1
0.78,1,0,2,0.5909,0.64,0,54,2011,4,3
0.55,1,1,1,0.197,0.22,10,143,2012,2,0
0.93,3,0,1,0.2273,0.22,8,78,2012,2,5
0.55,2,0,3,0.6818,0.74,8,624,2012,6,4
0.63,2,0,2,0.4848,0.5,14,551,2012,3,5
0.81,3,0,4,0.3333,0.36,15,62,2011,11,3
0.32,1,0,1,0.1818,0.2,8,223,2011,2,1
0.34,1,0,4,0.4848,0.5,17,184,2011,11,4
0.6,1,0,1,0.2727,0.26,0,34,2011,3,5
0.78,2,0,2,0.5455,0.58,22,169,2011,4,5
0.68,1,0,3,0.5303,0.56,1,13,2011,8,1
0.36,1,0,1,0.2879,0.32,14,77,2011,3,0
0.63,1,0,1,0.5,0.52,1,27,2012,3,2
0.46,1,0,3,0.7576,0.82,11,167,2011,6,1
0.58,1,0,2,0.6515,0.7,14,385,2011,6,6
0.65,1,0,4,0.6212,0.66,9,335,2012,9,3
0.66,2,0,1,0.3333,0.32,21,122,2012,2,4
0.64,1,0,2,0.5152,0.54,1,94,2011,6,5
0.93,2,0,1,0.2424,0.22,1,5,2012,1,1
0.47,1,0,1,0.2273,0.22,11,64,2011,2,4
0.68,2,0,2,0.5455,0.58,10,157,2012,5,1
0.69,1,0,2,0.6061,0.62,12,187,2011,5,0
0.81,2,0,2,0.3485,0.36,0,43,2011,4,5
0.68,1,0,2,0.5152,0.54,6,47,2012,6,5
0.37,1,0,1,0.197,0.22,14,47,2011,2,3
0.88,2,0,4,0.5,0.52,2,19,2012,10,4
0.88,1,0,3,0.5606,0.62,6,145,2012,8,0
0.59,1,0,2,0.7727,0.8,19,514,2012,6,1
0.65,2,0,1,0.2121,0.24,22,56,2011,1,3
0.28,2,0,2,0.4545,0.46,17,274,2011,4,6
0.81,2,1,2,0.3485,0.36,23,64,2011,4,4
0.57,2,0,2,0.6212,0.64,17,594,2011,5,3
0.53,1,0,4,0.6212,0.62,17,591,2011,9,4
0.54,1,0,2,0.6515,0.7,17,643,2012,5,4
0.52,1,0,2,0.5303,0.56,22,193,2012,6,1
0.58,1,0,2,0.3939,0.38,7,271,2011,5,3
0.7,1,0,4,0.2727,0.26,9,124,2011,12,5
0.27,1,0,1,0.3333,0.34,18,235,2011,3,1
0.58,1,0,2,0.6667,0.72,12,358,2011,5,5
1.0,2,0,4,0.3788,0.36,21,209,2012,12,5
0.54,2,0,4,0.4394,0.44,5,10,2012,10,6
0.58,1,0,2,0.6515,0.7,17,306,2011,5,6
0.55,1,0,1,0.2121,0.22,6,40,2011,3,2
0.56,2,0,1,0.2273,0.26,1,28,2012,12,6
0.89,2,0,3,0.5758,0.64,21,221,2011,9,3
0.71,1,0,4,0.3788,0.36,22,122,2012,11,1
0.48,1,0,3,0.6667,0.74,15,212,2011,9,0
0.48,1,0,1,0.2879,0.24,21,91,2011,2,2
0.61,2,0,3,0.6364,0.68,3,9,2012,7,4
0.69,1,0,1,0.2727,0.22,1,11,2012,12,0
0.5,1,0,1,0.1364,0.14,8,202,2011,1,3
0.37,1,0,1,0.5303,0.56,16,288,2012,3,2
0.49,2,0,4,0.303,0.34,9,219,2012,11,5
0.77,1,0,4,0.4394,0.44,8,132,2012,10,6
0.73,1,0,2,0.5152,0.54,22,152,2011,5,4
0.82,3,0,4,0.3939,0.38,18,107,2012,12,6
0.39,1,0,1,0.1212,0.14,8,220,2011,3,3
0.66,2,1,1,0.303,0.32,19,36,2012,12,1
0.81,1,0,4,0.3485,0.36,12,329,2011,12,6
0.42,2,0,1,0.2879,0.34,8,501,2012,3,4
0.94,3,0,4,0.5152,0.6,4,8,2011,9,6
0.49,1,0,1,0.3485,0.34,21,134,2012,2,4
0.27,1,0,1,0.3636,0.36,15,168,2011,2,6
0.48,1,0,3,0.6818,0.76,19,610,2012,8,3
0.65,2,0,3,0.6515,0.7,8,118,2011,8,5
0.56,2,0,1,0.2424,0.28,21,60,2012,12,5
0.68,1,0,3,0.5455,0.58,9,383,2012,9,4
0.28,1,0,3,0.7576,0.88,15,163,2011,7,1
0.61,2,0,1,0.3333,0.3,3,1,2012,2,3
0.82,2,0,2,0.4697,0.48,0,90,2012,5,3
0.77,1,0,2,0.5152,0.54,3,32,2012,3,5
0.29,1,0,3,0.697,0.8,14,142,2011,8,3
0.59,1,0,3,0.803,0.82,12,374,2011,8,6
0.46,1,0,1,0.3182,0.34,18,181,2012,1,6
0.88,1,0,4,0.4545,0.46,22,215,2012,10,2
0.76,2,0,4,0.4091,0.4,17,495,2011,10,0
0.47,1,0,1,0.2576,0.2,19,110,2011,1,0
0.64,2,0,2,0.5152,0.54,16,141,2011,3,0
0.39,1,0,3,0.803,0.88,19,499,2012,6,3
0.51,1,0,1,0.2121,0.22,10,97,2012,2,3
0.49,1,0,4,0.3636,0.34,22,88,2012,11,2
0.72,1,0,3,0.5,0.52,2,11,2012,9,2
0.47,1,0,1,0.4242,0.42,21,197,2012,3,3
0.88,2,0,4,0.5,0.52,7,352,2011,10,1
0.87,2,0,2,0.303,0.3,18,177,2011,3,3
0.82,1,0,4,0.4242,0.42,7,51,2012,10,6
0.82,3,0,2,0.4848,0.5,1,7,2011,5,2
0.87,1,0,1,0.2273,0.22,6,5,2012,2,5
1.0,3,0,2,0.5,0.52,12,279,2011,5,5
0.38,2,0,3,0.7121,0.8,14,369,2012,7,4
0.5,1,0,1,0.3333,0.36,18,95,2011,12,4
0.66,1,0,1,0.3939,0.38,23,49,2011,3,5
0.3,1,0,3,0.6515,0.74,14,225,2011,8,0
0.58,1,0,3,0.6818,0.74,8,349,2011,8,0
0.83,1,0,3,0.5758,0.64,3,7,2012,8,2
0.51,2,0,4,0.6515,0.7,13,410,2012,9,4
0.4,1,0,3,0.6515,0.74,20,567,2012,7,2
0.6,1,0,1,0.2273,0.26,10,183,2012,2,5
0.8,2,0,1,0.197,0.18,10,61,2011,1,5
0.88,1,0,4,0.5455,0.6,2,9,2011,9,2
0.73,1,0,3,0.5152,0.54,3,46,2012,9,6
0.94,1,0,2,0.4697,0.48,23,72,2011,5,3
0.33,1,0,4,0.6212,0.6,14,654,2012,11,6
0.74,1,0,2,0.697,0.72,23,146,2011,6,4
0.55,2,0,2,0.6818,0.74,18,381,2011,6,5
0.6,1,0,2,0.5152,0.54,13,638,2012,3,5
0.59,1,0,2,0.7424,0.78,19,306,2011,6,4
0.56,1,0,2,0.6212,0.6,0,47,2011,6,3
0.83,1,0,2,0.5758,0.64,23,125,2011,5,5
0.73,1,0,3,0.5909,0.62,1,20,2011,7,4
0.87,2,0,2,0.3182,0.32,5,9,2011,4,4
0.62,1,0,3,0.6818,0.74,20,366,2012,7,2
0.66,1,0,2,0.697,0.74,11,160,2011,5,3
0.25,1,0,2,0.6061,0.62,16,525,2012,5,4
0.58,1,0,3,0.2424,0.7,9,378,2012,8,4
0.62,2,0,3,0.6818,0.72,11,216,2012,7,0
0.43,2,1,3,0.697,0.78,23,183,2012,7,2
0.52,1,0,4,0.2879,0.3,22,79,2012,11,6
0.64,1,0,2,0.6061,0.6,20,276,2012,5,6
0.77,1,0,3,0.4848,0.5,3,7,2012,9,2
0.79,1,0,3,0.6667,0.7,21,250,2011,7,2
0.93,1,0,4,0.3485,0.36,7,355,2012,12,1
0.93,3,0,2,0.303,0.32,19,55,2011,4,4
0.73,1,0,3,0.5909,0.62,2,6,2012,8,2
0.67,1,0,3,0.4545,0.46,19,232,2011,9,3
0.36,1,0,4,0.4545,0.46,12,326,2012,10,3
0.47,1,0,1,0.4242,0.42,8,48,2011,3,5
0.45,1,0,2,0.5152,0.54,6,106,2011,6,4
0.7,1,0,1,0.2727,0.3,7,10,2011,12,5
0.49,1,0,3,0.7424,0.8,15,236,2012,7,0
0.39,2,0,1,0.2879,0.32,14,219,2012,12,4
0.7,1,0,1,0.2576,0.24,2,44,2012,2,5
0.44,1,0,4,0.2273,0.22,1,36,2012,11,6
0.51,1,0,1,0.197,0.2,23,49,2012,12,6
0.87,2,1,1,0.2576,0.24,4,1,2012,12,1
0.61,2,0,4,0.6061,0.62,21,313,2012,10,2
0.52,1,0,3,0.697,0.76,16,271,2011,8,2
0.43,2,0,2,0.7273,0.8,14,146,2011,6,1
0.73,1,0,2,0.5909,0.6,17,729,2012,5,2
0.69,2,0,1,0.2121,0.2,4,1,2011,1,4
0.59,1,0,1,0.197,0.18,7,260,2012,3,0
0.74,2,0,3,0.697,0.72,17,269,2011,8,5
0.3,1,0,3,0.6515,0.74,16,320,2011,8,0
0.83,1,0,2,0.5758,0.62,5,7,2012,5,6
0.6,1,0,4,0.5303,0.56,17,585,2011,10,1
0.56,2,0,4,0.2879,0.3,19,402,2012,12,2
0.67,1,0,2,0.4242,0.42,10,380,2012,4,6
0.84,2,0,3,0.6667,0.7,0,29,2012,9,1
0.2,1,0,2,0.4697,0.48,22,182,2012,4,5
0.78,1,0,2,0.5758,0.6,0,89,2012,5,4
0.79,1,0,3,0.697,0.72,21,190,2011,8,4
0.62,2,0,4,0.4242,0.42,16,395,2012,11,1
0.35,1,0,4,0.4242,0.42,13,217,2012,11,0
0.44,2,0,3,0.6364,0.68,12,207,2011,8,0
0.53,1,0,3,0.803,0.84,16,414,2011,7,6
0.76,2,0,1,0.303,0.34,5,13,2012,12,4
0.27,2,0,2,0.6212,0.64,14,660,2012,4,5
0.81,1,0,4,0.3182,0.32,6,93,2011,11,1
0.88,1,0,2,0.5303,0.56,4,4,2011,5,5
0.82,1,0,4,0.4091,0.4,1,15,2011,10,0
0.87,1,0,4,0.3485,0.34,4,4,2011,11,6
0.65,1,0,1,0.2273,0.24,2,14,2011,3,5
0.75,1,0,1,0.2727,0.26,6,7,2012,1,5
0.73,1,0,2,0.5303,0.56,18,813,2012,5,2
0.69,1,0,4,0.2273,0.16,8,72,2011,12,6
0.45,1,0,3,0.6818,0.76,17,600,2011,8,1
0.47,1,0,1,0.1818,0.16,0,44,2012,1,5
0.78,2,0,2,0.5758,0.6,11,189,2012,5,1
0.88,2,0,4,0.5455,0.6,12,104,2012,10,1
0.77,1,0,4,0.5,0.52,20,202,2011,10,5
0.79,1,0,3,0.6364,0.68,3,6,2011,7,4
0.41,1,0,2,0.6212,0.62,13,303,2012,6,2
0.57,2,0,1,0.2576,0.28,14,128,2012,3,0
1.0,3,0,3,0.5152,0.62,23,26,2011,9,3
0.52,1,0,1,0.303,0.3,1,58,2012,1,5
0.69,1,0,2,0.6212,0.66,16,277,2011,5,1
0.52,2,0,3,0.7424,0.8,11,198,2012,7,0
0.87,3,0,4,0.2879,0.34,20,26,2011,12,2
0.41,2,0,2,0.7121,0.8,16,427,2012,6,0
0.89,1,0,3,0.5909,0.66,2,77,2012,9,5
0.89,2,0,3,0.5758,0.64,7,421,2012,8,4
0.79,1,0,3,0.6364,0.68,3,6,2012,8,4
0.73,2,0,3,0.6061,0.64,0,120,2012,8,6
0.68,2,0,3,0.5303,0.56,0,26,2012,9,2
0.66,2,0,1,0.3333,0.36,23,73,2011,12,4
0.43,1,0,1,0.4091,0.4,18,410,2012,2,3
0.74,1,0,3,0.7121,0.74,21,268,2012,9,1
0.71,1,0,1,0.3333,0.36,16,103,2011,2,2
0.58,1,0,4,0.4242,0.42,1,117,2012,10,6
0.52,1,0,3,0.7727,0.82,19,665,2012,7,0
0.55,2,0,2,0.4545,0.46,8,339,2011,4,0
0.21,1,0,1,0.5455,0.58,21,72,2011,2,4
0.72,1,0,3,0.7424,0.76,2,58,2012,7,5
0.48,1,0,4,0.2576,0.26,0,30,2011,11,4
0.94,3,0,3,0.5152,0.54,15,89,2011,9,1
0.83,1,0,2,0.5758,0.64,9,289,2012,5,5
0.88,1,0,2,0.5606,0.62,22,175,2011,6,4
0.35,1,0,3,0.6212,0.62,15,311,2012,9,2
0.6,2,0,2,0.6061,0.6,1,11,2012,5,0
0.88,1,0,2,0.5303,0.56,7,87,2012,5,5
0.49,1,0,2,0.5152,0.54,20,239,2011,5,0
0.7,3,0,3,0.6515,0.7,20,452,2012,7,1
0.73,1,0,3,0.5303,0.56,2,30,2012,9,4
0.36,1,0,2,0.2879,0.3,12,227,2011,3,5
0.41,1,1,3,0.7424,0.82,16,452,2011,7,0
0.74,2,0,3,0.697,0.72,4,11,2012,8,0
0.62,1,0,2,0.6818,0.72,21,223,2011,5,3
0.57,1,0,4,0.3636,0.36,0,249,2012,10,5
0.18,1,0,4,0.4394,0.44,14,182,2012,11,3
0.56,1,0,4,0.5152,0.54,12,390,2012,10,2
0.59,1,0,1,0.2273,0.2,8,428,2012,3,0
0.48,1,0,3,0.6667,0.74,21,245,2011,7,2
0.45,1,0,3,0.6818,0.76,18,570,2011,8,1
0.7,1,0,3,0.6818,0.72,3,43,2012,7,5
0.81,2,0,4,0.3485,0.36,2,4,2011,11,1
0.72,2,0,4,0.4848,0.5,20,360,2012,10,1
0.42,2,0,1,0.3485,0.32,15,84,2011,1,1
0.83,2,0,3,0.5606,0.6,0,59,2012,8,1
0.48,1,0,1,0.2273,0.24,4,2,2011,1,2
0.81,2,0,2,0.303,0.32,21,152,2012,4,0
0.72,1,1,4,0.5,0.52,11,367,2012,11,0
0.49,2,0,1,0.5303,0.56,20,286,2012,3,0
0.55,1,0,2,0.5,0.52,21,267,2012,4,3
0.76,2,0,2,0.3182,0.32,20,203,2012,4,0
0.65,1,0,3,0.6515,0.7,3,2,2012,7,1
0.79,1,0,3,0.6667,0.7,19,419,2011,7,2
0.68,2,0,2,0.5303,0.56,12,263,2012,5,0
0.44,1,0,4,0.4545,0.46,18,153,2011,11,4
0.46,1,1,1,0.303,0.34,4,2,2011,12,0
0.59,1,0,4,0.4848,0.5,5,49,2012,12,2
0.62,1,0,1,0.3939,0.38,0,38,2011,3,6
0.71,1,0,1,0.3333,0.34,4,2,2012,2,2
0.88,1,0,2,0.5152,0.54,1,50,2012,3,4
0.25,1,0,3,0.7727,0.9,13,283,2012,7,1
0.31,1,0,3,0.697,0.8,11,211,2012,6,3
0.58,1,0,2,0.4242,0.42,6,46,2011,4,0
0.87,2,0,1,0.3485,0.36,20,100,2012,3,4
1.0,3,0,3,0.5,0.6,0,14,2011,9,3
0.29,1,0,3,0.697,0.8,15,249,2011,8,4
0.83,1,0,3,0.6061,0.66,2,16,2012,7,1
0.94,2,0,4,0.5152,0.6,7,515,2012,10,2
0.5,1,0,4,0.6212,0.62,19,539,2012,9,1
0.79,2,0,3,0.7121,0.74,2,6,2011,7,0
0.62,1,0,3,0.7121,0.76,10,190,2012,7,1
1.0,3,0,1,0.3333,0.36,16,11,2011,3,6
0.71,1,0,1,0.3182,0.34,10,116,2012,2,4
0.69,1,0,3,0.6364,0.68,10,141,2011,8,0
0.54,1,0,4,0.6515,0.7,12,743,2012,10,5
0.88,3,0,2,0.5303,0.56,5,15,2012,5,0
0.35,1,0,3,0.6667,0.76,11,170,2011,6,2
0.78,2,0,2,0.5758,0.6,6,161,2012,6,1
0.79,2,1,3,0.6364,0.68,15,253,2011,9,0
0.42,1,0,3,0.8485,0.9,15,238,2011,7,6
0.74,1,0,3,0.6667,0.7,21,234,2011,6,3
0.4,1,0,1,0.1212,0.16,15,155,2012,2,6
0.79,1,0,3,0.6667,0.7,4,11,2012,7,5
0.41,1,0,2,0.6212,0.64,10,187,2012,6,0
0.59,1,0,4,0.4545,0.46,22,143,2011,10,4
0.61,1,0,2,0.6212,0.66,20,274,2012,5,6
0.32,1,0,2,0.2121,0.24,1,4,2011,3,1
0.83,1,0,3,0.6364,0.68,1,12,2011,8,0
0.29,1,0,2,0.6667,0.76,17,793,2012,6,4
0.71,1,0,4,0.4242,0.42,18,185,2011,11,6
0.94,2,0,4,0.4545,0.46,5,17,2011,11,2
0.88,2,0,3,0.5152,0.54,6,72,2011,9,1
0.67,1,0,4,0.4242,0.42,20,159,2011,10,5
0.75,2,0,1,0.2576,0.2,8,388,2012,1,3
0.86,2,0,1,0.2121,0.14,8,12,2011,1,6
0.59,2,0,2,0.4545,0.46,13,143,2011,5,2
0.65,1,0,3,0.6515,0.7,8,454,2011,8,4
0.65,2,1,1,0.2727,0.28,23,30,2012,12,1
0.83,1,0,4,0.6061,0.66,18,553,2011,9,0
0.86,2,0,4,0.4091,0.4,7,245,2011,11,4
0.93,3,0,2,0.303,0.3,21,28,2011,4,4
0.29,1,0,1,0.2273,0.2,11,50,2011,3,3
0.4,1,0,1,0.1212,0.16,14,111,2012,2,6
0.31,1,0,1,0.6212,0.6,14,81,2011,2,3
0.49,1,0,1,0.3333,0.32,9,289,2012,2,1
0.47,2,0,1,0.1364,0.16,1,42,2012,1,6
0.94,2,0,2,0.4848,0.5,7,169,2012,5,1
0.32,1,0,3,0.7273,0.84,17,401,2011,7,5
0.65,2,0,1,0.2424,0.24,20,71,2011,2,4
0.28,1,0,2,0.6061,0.6,2,6,2012,3,3
0.53,1,0,1,0.5,0.52,10,117,2011,3,4
0.4,1,0,1,0.1364,0.16,18,48,2011,1,6
0.94,1,0,2,0.5,0.52,8,80,2011,4,6
0.51,1,0,4,0.4848,0.5,12,180,2011,11,2
0.73,1,0,2,0.5909,0.6,3,2,2011,6,1
0.28,1,0,2,0.6061,0.6,21,270,2012,5,4
0.4,1,0,2,0.3333,0.36,10,238,2012,4,4
0.73,1,0,4,0.5152,0.54,20,246,2012,10,6
0.78,1,0,2,0.5758,0.6,11,322,2011,5,6
0.19,1,0,1,0.5455,0.58,13,120,2011,2,0
0.3,1,0,1,0.2576,0.28,13,71,2011,1,2
0.78,2,0,2,0.5909,0.62,5,45,2012,6,4
0.77,1,0,3,0.5152,0.54,4,12,2012,9,4
0.73,2,0,2,0.5909,0.6,11,104,2011,4,0
0.35,1,0,1,0.4091,0.4,22,36,2011,2,6
0.54,1,1,1,0.1364,0.1,6,13,2012,1,0
0.75,3,0,1,0.2273,0.22,14,50,2012,1,0
0.74,2,0,3,0.6667,0.7,23,114,2011,8,3
0.88,1,0,3,0.5455,0.6,0,128,2011,8,5
0.69,2,0,1,0.2121,0.22,19,58,2011,1,5
0.94,2,0,2,0.4091,0.4,7,39,2012,3,6
0.48,1,0,2,0.6667,0.74,17,452,2011,4,0
0.93,1,0,1,0.3485,0.36,5,8,2011,12,4
0.62,1,0,3,0.7121,0.76,0,46,2011,7,2
0.4,1,0,2,0.4091,0.4,4,7,2012,4,6
0.88,3,0,1,0.4242,0.42,21,39,2012,2,2
0.51,1,0,4,0.4394,0.44,13,194,2011,11,4
0.56,1,0,2,0.5303,0.56,2,19,2012,6,4
0.88,1,0,4,0.5455,0.6,0,36,2011,9,2
0.57,3,0,4,0.3636,0.36,9,331,2012,11,3
0.74,1,0,3,0.6212,0.66,3,8,2011,7,1
0.83,1,0,2,0.5303,0.56,0,95,2012,3,4
0.37,1,0,3,0.6364,0.7,17,671,2012,9,6
0.77,3,0,2,0.4242,0.42,1,13,2012,4,3
0.63,2,0,4,0.4848,0.5,15,301,2012,10,6
0.94,3,0,4,0.5152,0.6,2,106,2011,9,6
0.94,2,0,3,0.5152,0.54,4,4,2011,9,1
0.88,1,0,2,0.5303,0.56,6,80,2011,4,1
0.66,1,0,3,0.697,0.74,20,523,2012,7,1
0.89,3,0,2,0.5758,0.64,10,125,2012,6,1
0.87,3,0,4,0.2879,0.34,19,33,2011,12,2
0.76,1,0,1,0.3939,0.38,15,76,2011,2,2
0.73,1,0,4,0.5909,0.62,19,500,2012,10,4
0.66,2,0,3,0.6818,0.72,14,380,2011,9,5
0.43,1,0,3,0.697,0.78,14,229,2011,6,4
0.29,1,0,2,0.5,0.52,16,440,2012,4,4
0.39,1,0,4,0.6212,0.66,16,495,2012,9,1
1.0,3,0,2,0.2576,0.26,23,27,2011,3,3
0.94,1,0,4,0.5152,0.6,23,71,2011,9,2
0.78,1,0,3,0.5909,0.64,8,94,2011,9,6
0.57,2,0,1,0.303,0.32,10,78,2011,3,4
0.77,1,0,4,0.4394,0.44,3,1,2012,10,1
0.3,1,0,2,0.7273,0.84,15,475,2012,6,6
0.83,2,0,2,0.5,0.52,0,52,2011,5,4
0.47,1,0,3,0.7727,0.84,15,292,2012,7,3
0.55,1,0,2,0.7576,0.8,16,334,2012,6,1
0.49,2,0,1,0.303,0.3,14,261,2012,12,4
0.59,2,0,3,0.7727,0.8,18,513,2011,6,2
0.36,1,0,1,0.3182,0.34,11,163,2012,2,1
0.68,2,1,4,0.3939,0.38,10,298,2012,10,0
0.43,1,0,1,0.3333,0.36,11,299,2012,3,6
0.55,2,0,3,0.6818,0.74,20,447,2012,7,0
0.58,1,1,1,0.1515,0.12,4,8,2012,1,0
0.94,1,0,4,0.4242,0.42,4,10,2011,10,5
0.47,1,0,3,0.803,0.86,9,179,2011,7,4
0.51,1,0,1,0.4394,0.44,19,331,2012,1,1
0.67,1,0,4,0.4394,0.44,8,426,2011,10,3
0.89,2,0,2,0.5758,0.64,7,402,2012,6,4
0.69,1,0,3,0.6212,0.66,0,47,2012,8,2
0.49,2,0,2,0.5303,0.56,13,169,2011,4,0
0.75,3,0,1,0.197,0.22,9,122,2012,2,5
0.65,1,0,2,0.6515,0.7,15,138,2011,4,2
0.83,1,0,3,0.5758,0.62,4,6,2012,8,3
0.61,1,0,4,0.6061,0.62,12,316,2012,10,2
0.59,2,0,4,0.4848,0.5,7,65,2012,10,6
0.78,1,0,2,0.5909,0.62,0,47,2012,5,2
0.82,1,0,1,0.3939,0.38,6,40,2011,12,4
0.61,1,0,4,0.303,0.34,9,334,2012,12,1
0.41,1,0,4,0.6212,0.64,18,584,2011,9,3
0.56,1,0,1,0.2576,0.26,21,19,2011,12,5
0.72,1,0,2,0.4848,0.5,17,419,2012,3,6
0.28,1,0,4,0.6061,0.6,14,303,2012,9,0
0.54,2,0,4,0.6667,0.72,12,288,2012,10,3
0.45,1,1,1,0.2576,0.28,5,4,2012,1,0
0.73,1,0,4,0.5303,0.56,21,196,2012,10,6
0.46,2,0,3,0.7576,0.82,20,288,2011,8,1
0.68,1,0,2,0.4848,0.5,2,11,2012,6,2
0.87,2,0,1,0.2424,0.24,15,129,2012,12,5
0.36,1,1,1,0.2727,0.28,12,202,2012,1,0
0.7,1,0,3,0.6515,0.7,22,134,2011,6,1
0.83,1,0,2,0.5758,0.62,3,8,2012,6,2
0.72,1,0,4,0.4697,0.48,23,32,2011,11,6
0.89,2,0,4,0.5758,0.64,10,154,2011,9,0
0.7,1,1,3,0.697,0.74,14,357,2011,9,0
1.0,2,0,1,0.4091,0.4,8,9,2011,3,6
0.27,1,0,3,0.6515,0.74,19,582,2012,6,0
0.64,2,0,1,0.2273,0.2,5,21,2012,1,0
0.65,1,0,1,0.2576,0.26,1,6,2012,2,0
0.8,2,0,1,0.2121,0.18,5,4,2011,1,4
0.77,1,0,1,0.4242,0.42,7,334,2012,3,3
0.38,1,0,2,0.6212,0.64,15,702,2012,6,5
0.68,2,0,4,0.5,0.52,17,806,2012,10,1
0.8,2,0,1,0.2273,0.16,9,38,2011,1,6
0.79,1,0,3,0.7121,0.74,5,19,2011,7,4
0.93,2,0,1,0.2727,0.28,4,1,2012,2,4
0.3,2,0,1,0.4091,0.4,0,72,2012,3,6
0.51,1,0,3,0.6667,0.74,1,42,2012,6,4
0.43,1,0,1,0.4091,0.4,18,147,2011,3,6
0.93,1,0,4,0.3333,0.32,8,466,2011,11,1
0.6,1,0,1,0.2273,0.26,2,20,2011,2,6
0.56,1,0,3,0.8939,0.88,13,102,2011,7,3
0.83,1,0,2,0.5455,0.58,21,177,2011,5,0
0.58,2,0,2,0.4091,0.4,8,336,2011,3,1
0.38,1,0,3,0.7121,0.8,16,411,2012,7,2
0.64,1,0,2,0.5455,0.58,10,436,2012,6,6
0.55,1,0,3,0.697,0.76,9,183,2011,8,0
0.46,2,0,1,0.1212,0.14,14,75,2012,1,2
0.46,1,0,4,0.5455,0.58,10,479,2012,9,6
0.76,1,1,4,0.3182,0.34,5,19,2012,10,0
0.55,2,1,1,0.1515,0.16,11,64,2011,1,0
0.73,1,0,3,0.6061,0.64,7,50,2011,7,6
0.91,3,0,3,0.5455,0.62,8,119,2012,8,4
0.54,1,0,2,0.6515,0.7,11,267,2012,5,2
0.83,1,0,4,0.5303,0.56,0,191,2012,10,5
0.38,1,0,1,0.2727,0.28,21,54,2011,3,0
0.71,3,0,2,0.3485,0.36,21,84,2012,4,5
0.82,2,0,4,0.3939,0.38,21,92,2011,11,5
0.43,1,0,1,0.4091,0.4,13,170,2012,2,2
0.35,1,0,4,0.4242,0.42,15,230,2012,11,0
